run_id,n_agents,initial_li_equal,li_change_rate,schema_weight,claim_threshold,grant_threshold,mean_final_li,std_final_li,mean_final_fi,std_final_fi,time_to_li_stability,time_to_fi_stability,final_li_variance,final_fi_variance,mean_role_diff,max_role_diff,role_diff_variance,role_polarization,li_trend_slope,fi_trend_slope,li_trend_r2,fi_trend_r2,emergence_speed,leader_consistency,follower_consistency
experiment_20241211_144311_run_0128,8,True,0.5,0.3,0.6,0.4,0.5,0.0,0.5011105838573138,0.30700474346562073,0,100,0.0,0.09425191251039161,-0.0011105838573138294,0.45784038200291977,0.09425191251039161,0.7314369419163895,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0082,6,False,0.1,0.3,0.6,0.4,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.5524174696260011,8.86514918351616e-05,0.00047283152147621844,0.06934529771784521,0.12605261095487022,1.0,1.0,0.9983164983164983
experiment_20241211_144311_run_0094,6,False,0.3,0.5,0.6,0.4,0.2653336221166666,0.16667660051140007,0.7470825975186909,0.3473632467632594,15,0,0.027781089158036853,0.12066122520191307,-0.4817489754020244,0.9297755571036884,0.11968890190563052,0.7774602526460399,-0.0007275349152734923,0.0006575584008691404,0.37522890724298286,0.1570822331959838,1.0,0.9983164983164983,0.9932659932659934
experiment_20241211_144311_run_0057,6,True,0.1,0.5,0.6,0.4,0.5,0.0,0.5158679318347446,0.2272821745078303,0,100,0.0,0.05165718684900783,-0.01586793183474457,0.43044249767966614,0.05165718684900783,0.77746025264604,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0112,8,True,0.1,0.5,0.6,0.4,0.5,0.0,0.5821185629863141,0.33970488366209584,0,100,0.0,0.11539940798387807,-0.08211856298631419,0.49934592012995194,0.11539940798387807,0.7314369419163895,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0000,4,True,0.1,0.3,0.6,0.4,0.5,0.0,0.6542509266979281,0.3338270448542546,0,100,0.0,0.11144049587612449,-0.15425092669792806,0.4756223516367559,0.11144049587612449,0.9205976319760985,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0145,8,False,0.3,0.3,0.6,0.4,0.36768487684820034,0.12684605647835312,0.75,0.4330127018922193,44,0,0.01608992204410955,0.1875,-0.3823151231517997,0.848484933464818,0.21974748362000937,0.783022988168291,-0.0021801495180444534,-0.00022664711161922977,0.7389934187542735,0.04292625526139449,1.0,0.9962121212121212,0.9962121212121213
experiment_20241211_144311_run_0016,4,True,0.3,0.7,0.6,0.4,0.5,0.0,0.35754990864431874,0.28991271496653215,0,100,0.0,0.08404938229926573,0.1424500913556813,0.36151881227808436,0.08404938229926574,0.9205976319760985,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0153,8,False,0.5,0.3,0.6,0.4,0.25504073255977566,0.16422973907927188,0.6442467587631631,0.4614212994718145,12,100,0.026971407198045718,0.21290961560625793,-0.38920602620338746,0.9656496114879916,0.330706104266861,0.7314369419163896,-0.0006401890189018904,3.454136038176411e-05,0.2974624444411092,0.010164718605991632,1.0,0.9974747474747475,0.9974747474747475
experiment_20241211_144311_run_0041,4,False,0.3,0.5,0.6,0.4,0.4171250545010039,0.3537933577550601,0.8725300004681859,0.2207845156298831,100,0,0.12516973999159994,0.0487458023419221,-0.45540494596718195,0.9553951403237548,0.32251368039324857,0.9205976319760982,1.0530708439429203e-05,0.0006997990551165177,0.029702970297029535,0.22206600316176142,1.0,1.0,0.994949494949495
experiment_20241211_144311_run_0104,6,False,0.5,0.5,0.6,0.4,0.4670344944359072,0.260108869981958,0.8333333333333334,0.372677996249965,100,100,0.06765662424329112,0.13888888888888892,-0.3662988388974262,1.0,0.3842006816535443,0.7774602526460398,-4.95049504950495e-05,0.0005012338100770994,0.02970297029702963,0.20788860367980952,1.0,0.9983164983164983,0.9949494949494949
experiment_20241211_144311_run_0036,4,False,0.3,0.3,0.6,0.4,0.7342449020256786,0.268061891325087,1.0,0.0,100,4,0.07185717758078275,0.0,-0.2657550979743214,0.581136912169678,0.07185717758078275,1.0770329614269,2.495271595748209e-05,0.000825624163634965,0.05880588058805886,0.1522957861660822,1.0,1.0,0.9924242424242425
experiment_20241211_144311_run_0124,8,True,0.3,0.7,0.6,0.4,0.5,0.0,0.5882869707461635,0.3285347768747119,0,100,0.0,0.10793509961611673,-0.08828697074616351,0.4816045667709544,0.10793509961611673,0.8314144574157939,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0061,6,True,0.1,0.7,0.6,0.4,0.5,0.0,0.552004515185483,0.16154434711953142,0,0,0.0,0.02609657608627566,-0.052004515185482936,0.23998314434142953,0.02609657608627566,0.7774602526460398,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0132,8,True,0.5,0.7,0.6,0.4,0.5,0.0,0.5349672093232862,0.3267123416715342,0,100,0.0,0.10674095420049728,-0.034967209323286313,0.4865222064144009,0.10674095420049727,0.6759252917297887,0.0,0.0,0.0,0.0,0.0,1.0,1.0
